"replicate","scenario","generation","gravity_signed","gravity_abs","divm_signed","divm_abs"
4,"Isotropic",2704,-0.00257136497566749,0.0242549328329773,-0.0050606385113098,0.042814054360091
4,"Isotropic",2754,-0.00787820069555921,0.0282271001433414,0.00479363655833865,0.0414839226568556
4,"Isotropic",2804,-0.00366787305420067,0.0297151764986303,0.0117668955573976,0.0424366135070251
4,"Isotropic",2854,-0.00363345768361719,0.032504304653822,0.00565699527430865,0.0345378392057827
4,"Isotropic",2904,-0.0045255590830703,0.0467979698472799,0.0176594030632547,0.091141028088465
4,"Isotropic",2954,-0.00297225078519137,0.0315143532657197,0.0273895791034038,0.0785173556254071
4,"Isotropic",2999,-0.00346118765999575,0.0298651261359166,0.0129323016874688,0.0672327642638048
4,"Redistributed",2004,0.0143995607709988,0.0328599219703742,0.00990552186178438,0.0466042788828718
4,"Redistributed",2054,0.00114399674082504,0.0303499450673133,-0.0114920053109655,0.046947558695012
4,"Redistributed",2104,0.00238886192539732,0.0341730209759999,-0.00268599040840702,0.0478527004636001
4,"Redistributed",2154,0.00577042681735797,0.0441344327364339,0.0225639489693393,0.0840009380083188
4,"Redistributed",2204,-0.00711851064233451,0.0368617706682513,0.037642729494358,0.0571164583674602
4,"Redistributed",2254,-0.0109775239428725,0.0398753869169245,0.0584656688446217,0.0708139371620672
4,"Redistributed",2304,-0.0219961571693522,0.0470536751484202,0.0219226491905157,0.0236322431221265
4,"Redistributed",2354,-0.0287967601110612,0.0451978170759149,0.0239322618290489,0.0267212602989011
4,"Redistributed",2404,-0.0295407102151768,0.0488621688564915,0.0605122682766716,0.0743076649651698
4,"Redistributed",2454,-0.0297341386978395,0.0593998757376763,NA,NA
4,"Redistributed",2504,-0.0302271827024834,0.0581943481947797,NA,NA
4,"Redistributed",2554,-0.02980523874563,0.0598049879529977,NA,NA
4,"Redistributed",2604,-0.0364997506276499,0.0628324939624141,NA,NA
4,"Redistributed",2654,-0.00990230098680015,0.0884440650356763,NA,NA
4,"Redistributed",2704,0.0185737272897654,0.0458665529792397,NA,NA
4,"Redistributed",2754,0.123956647172407,0.191334813706501,NA,NA
4,"Redistributed",2804,0.021691246193831,0.0821537850807072,NA,NA
4,"Redistributed",2854,0.0487719861606184,0.118269441212338,NA,NA
4,"Redistributed",2904,0.0401344755642295,0.0979846346934009,NA,NA
4,"Redistributed",2954,0.0742247870151326,0.0902467688778994,NA,NA
4,"Redistributed",2999,0.077114674439509,0.0910218748410718,NA,NA
4,"Obstructed",2004,0.00162938564397223,0.0287422715758485,0.00518775909245461,0.0458482300234257
4,"Obstructed",2054,0.000472961039425831,0.0317903551326996,0.00630806644157319,0.0748010558239116
4,"Obstructed",2104,-0.000995801679505826,0.0351194818302453,0.0109928570801387,0.032706173116454
4,"Obstructed",2154,-0.00518483304634926,0.0302875652083608,0.0409554038945545,0.0834517535605405
4,"Obstructed",2204,-0.00414072535321831,0.027438242556026,0.0210861338553745,0.047450248388335
4,"Obstructed",2254,-0.00586142493146679,0.0288567768007512,0.0352884492100595,0.0614196732848957
4,"Obstructed",2304,-0.00865599052232027,0.0391869681921254,0.0325438709634425,0.0510783858893307
4,"Obstructed",2354,-0.00404777273849347,0.0304567080893696,0.038611994626622,0.0855587591409328
4,"Obstructed",2404,-0.0102577588550067,0.0400483653839615,0.0143494473921419,0.0327517595908989
4,"Obstructed",2454,-0.00943333594869835,0.0286750031853619,0.012129187849264,0.0137031943147175
4,"Obstructed",2504,-0.0143005864649244,0.0281248043855465,0.0292531636051435,0.0360350090059519
4,"Obstructed",2554,-0.0112370905349285,0.0349894939849777,0.0556395037955025,0.0857470411151929
4,"Obstructed",2604,-0.0175481863256428,0.0318524779783035,0.0509446880838816,0.0694187074315477
4,"Obstructed",2654,-0.018906277915941,0.0514107104595303,0.0204911903215153,0.03599790009497
4,"Obstructed",2704,-0.0190882107229576,0.0325138023600836,0.045881321833341,0.0729618486462215
4,"Obstructed",2754,-0.0214456244596323,0.0404224006937119,0.0119720176778527,0.0344330597111039
4,"Obstructed",2804,-0.014498645160179,0.0383992991811746,0.0255528379337015,0.0395467363442013
4,"Obstructed",2854,-0.0234927798763162,0.0437747955740183,0.0138310114440845,0.021105960408301
4,"Obstructed",2904,-0.0190195632623726,0.0346995983452748,0.010867640570208,0.0114096627353108
4,"Obstructed",2954,-0.0252245974072288,0.0424190367756017,0.0111153640933302,0.0268233357927043
4,"Obstructed",2999,-0.024858536022713,0.0429138591239373,0.00784726258009978,0.0104767227196277
5,"Isotropic",2004,0.00388529344010393,0.0371869182014999,-0.0132944495224956,0.0777059087387032
5,"Isotropic",2054,0.000274905268292104,0.0387663767810594,-0.016121907381971,0.0691260248731074
5,"Isotropic",2104,0.00513143074283064,0.0336095367426247,0.00899695949308367,0.0750515212416177
5,"Isotropic",2154,0.000377110885585654,0.0307280410205751,-0.0010707790786758,0.0402289055951254
5,"Isotropic",2204,0.0088179510065924,0.043835683241522,0.00745464524608973,0.076371345123769
5,"Isotropic",2254,0.00307949636223948,0.0342272281125837,0.000103496375247455,0.0663264193235889
5,"Isotropic",2304,-0.00376742268621109,0.0358266259271427,0.00315452393378044,0.0832491098234959
5,"Isotropic",2354,-0.0042280355608394,0.0335698065106688,0.0340043087058379,0.0822772886663885
5,"Isotropic",2404,-0.00175210529256003,0.0369633963358911,0.017803000344217,0.0964624768290357
5,"Isotropic",2454,-0.00596740397207571,0.0375708797750216,0.0169211956958887,0.0634490651318702
5,"Isotropic",2504,-0.0045883092648869,0.0346970055322638,-0.0085014201599239,0.0622086406092108
5,"Isotropic",2554,0.01143056125765,0.0473187091408886,-0.018982167948771,0.060881229007175
5,"Isotropic",2604,0.00406268192446187,0.0434712084016786,-0.00550340393477158,0.0571225796502897
5,"Isotropic",2654,-0.0124313968062563,0.0432150214010529,0.00827782335008603,0.0716228573532713
5,"Isotropic",2704,-0.000302621992118338,0.0296503186115196,-0.0160112243555155,0.102749472353933
5,"Isotropic",2754,0.00890733614225107,0.0379296745828039,-0.0346972123311652,0.0985248610384304
5,"Isotropic",2804,-0.0120353470511517,0.0449228286662164,-0.0055658007570732,0.0707304931740097
